datetime,original,filled_full,flag
2024-09-20 07:00:00,36.41,36.41,0
2024-09-20 08:00:00,39.01,39.01,0
2024-09-20 09:00:00,35.76,35.76,0
2024-09-20 10:00:00,33.5,33.5,0
2024-09-20 11:00:00,33.67,33.67,0
2024-09-20 12:00:00,41.77,41.77,0
2024-09-20 13:00:00,38.6,38.6,0
2024-09-20 14:00:00,23.7,23.7,0
2024-09-20 15:00:00,21.1,21.1,0
2024-09-20 16:00:00,22.9,22.9,0
2024-09-20 17:00:00,24.5,24.5,0
2024-09-20 18:00:00,23.1,23.1,0
2024-09-20 19:00:00,26.3,26.3,0
2024-09-20 20:00:00,26.3,26.3,0
2024-09-20 21:00:00,25.4,25.4,0
2024-09-20 22:00:00,26.2,26.2,0
2024-09-20 23:00:00,25.2,25.2,0
2024-09-21 00:00:00,26.7,26.7,0
2024-09-21 01:00:00,26.9,26.9,0
2024-09-21 02:00:00,24.0,24.0,0
2024-09-21 03:00:00,29.7,29.7,0
2024-09-21 04:00:00,32.3,32.3,0
2024-09-21 05:00:00,25.3,25.3,0
2024-09-21 06:00:00,26.7,26.7,0
2024-09-21 07:00:00,28.8,28.8,0
2024-09-21 08:00:00,29.9,29.9,0
2024-09-21 09:00:00,34.0,34.0,0
2024-09-21 10:00:00,24.6,24.6,0
2024-09-21 11:00:00,35.0,35.0,0
2024-09-21 12:00:00,55.8,55.8,0
2024-09-21 13:00:00,54.2,54.2,0
2024-09-21 14:00:00,41.6,41.6,0
2024-09-21 15:00:00,23.3,23.3,0
2024-09-21 16:00:00,15.2,15.2,0
2024-09-21 17:00:00,12.6,12.6,0
2024-09-21 18:00:00,16.7,16.7,0
2024-09-21 19:00:00,15.4,15.4,1
2024-09-21 20:00:00,19.8,19.8,0
2024-09-21 21:00:00,21.0,21.0,0
2024-09-21 22:00:00,23.0,23.0,0
2024-09-21 23:00:00,27.2,27.2,0
2024-09-22 00:00:00,34.6,34.6,0
2024-09-22 01:00:00,36.3,36.3,0
2024-09-22 02:00:00,41.6,41.6,1
2024-09-22 03:00:00,45.0,45.0,1
2024-09-22 04:00:00,50.8,50.8,1
2024-09-22 05:00:00,39.0,39.0,0
2024-09-22 06:00:00,38.1,38.1,0
2024-09-22 07:00:00,33.6,33.6,0
2024-09-22 08:00:00,31.0,31.0,0
2024-09-22 09:00:00,21.4,21.4,0
2024-09-22 10:00:00,19.7,19.7,0
2024-09-22 11:00:00,11.3,11.3,0
2024-09-22 12:00:00,10.3,10.3,1
2024-09-22 13:00:00,8.9,8.9,0
2024-09-22 14:00:00,10.84,10.84,0
2024-09-22 15:00:00,13.15,13.15,0
2024-09-22 16:00:00,17.27,17.27,0
2024-09-22 17:00:00,17.77,17.77,0
2024-09-22 18:00:00,14.04,14.04,0
2024-09-22 19:00:00,12.33,12.33,0
2024-09-22 20:00:00,14.87,14.87,0
2024-09-22 21:00:00,21.39,21.39,0
2024-09-22 22:00:00,27.52,27.52,0
2024-09-22 23:00:00,26.01,26.01,0
2024-09-23 00:00:00,21.6,21.6,0
2024-09-23 01:00:00,23.82,23.82,0
2024-09-23 02:00:00,26.11,26.11,0
2024-09-23 03:00:00,29.89,29.89,0
2024-09-23 04:00:00,30.71,30.71,0
2024-09-23 05:00:00,26.43,26.43,0
2024-09-23 06:00:00,21.15,21.15,0
2024-09-23 07:00:00,22.96,22.96,0
2024-09-23 08:00:00,23.0,23.0,0
2024-09-23 09:00:00,17.09,17.09,0
2024-09-23 10:00:00,16.17,16.17,0
2024-09-23 11:00:00,16.91,16.91,0
2024-09-23 12:00:00,14.12,14.12,0
2024-09-23 13:00:00,11.55,11.55,0
2024-09-23 14:00:00,11.41,11.41,0
2024-09-23 15:00:00,11.98,11.98,0
2024-09-23 16:00:00,9.59,9.59,1
2024-09-23 17:00:00,12.0,12.0,0
2024-09-23 18:00:00,19.8,19.8,0
2024-09-23 19:00:00,21.59,21.59,0
2024-09-23 20:00:00,28.07,28.07,0
2024-09-23 21:00:00,29.64,29.64,1
2024-09-23 22:00:00,29.61,29.61,1
2024-09-23 23:00:00,29.39,29.39,0
2024-09-24 00:00:00,29.56,29.56,0
2024-09-24 01:00:00,26.82,26.82,0
2024-09-24 02:00:00,18.2,18.2,0
2024-09-24 03:00:00,33.16,33.16,0
2024-09-24 04:00:00,30.2,30.2,0
2024-09-24 05:00:00,12.34,12.34,0
2024-09-24 06:00:00,11.54,11.54,0
2024-09-24 07:00:00,8.31,8.31,0
2024-09-24 08:00:00,6.85,6.85,0
2024-09-24 09:00:00,9.84,9.84,0
2024-09-24 10:00:00,21.17,21.17,0
2024-09-24 11:00:00,11.4,11.4,0
2024-09-24 12:00:00,10.74,10.74,0
2024-09-24 13:00:00,7.49,7.49,0
2024-09-24 14:00:00,9.1,9.1,1
2024-09-24 15:00:00,12.3,12.3,0
2024-09-24 16:00:00,17.4,17.4,0
2024-09-24 17:00:00,17.4,17.4,0
2024-09-24 18:00:00,18.8,18.8,0
2024-09-24 19:00:00,25.3,25.3,0
2024-09-24 20:00:00,33.4,33.4,1
2024-09-24 21:00:00,39.1,39.1,1
2024-09-24 22:00:00,40.7,40.7,0
2024-09-24 23:00:00,30.5,30.5,0
2024-09-25 00:00:00,30.0,30.0,0
2024-09-25 01:00:00,19.7,19.7,1
2024-09-25 02:00:00,24.4,24.4,0
2024-09-25 03:00:00,24.0,24.0,1
2024-09-25 04:00:00,11.4,11.4,0
2024-09-25 05:00:00,10.4,10.4,0
2024-09-25 06:00:00,11.4,11.4,0
2024-09-25 07:00:00,10.6,10.6,1
2024-09-25 08:00:00,10.3,10.3,0
2024-09-25 09:00:00,12.2,12.2,0
2024-09-25 10:00:00,15.9,15.9,0
2024-09-25 11:00:00,17.1,17.1,0
2024-09-25 12:00:00,18.5,18.5,0
2024-09-25 13:00:00,16.8,16.8,0
2024-09-25 14:00:00,15.8,15.8,0
2024-09-25 15:00:00,15.2,15.2,0
2024-09-25 16:00:00,13.1,13.1,0
2024-09-25 17:00:00,15.3,15.3,1
2024-09-25 18:00:00,17.5,17.5,0
2024-09-25 19:00:00,20.6,20.6,0
2024-09-25 20:00:00,22.6,22.6,0
2024-09-25 21:00:00,29.9,29.9,0
2024-09-25 22:00:00,49.0,49.0,1
2024-09-25 23:00:00,54.0,54.0,1
2024-09-26 00:00:00,37.0,37.0,1
2024-09-26 01:00:00,26.5,26.5,0
2024-09-26 02:00:00,23.9,23.9,0
2024-09-26 03:00:00,19.5,19.5,0
2024-09-26 04:00:00,20.2,20.2,0
2024-09-26 05:00:00,18.6,18.6,0
2024-09-26 06:00:00,16.6,16.6,0
2024-09-26 07:00:00,18.2,18.2,0
2024-09-26 08:00:00,20.1,20.1,0
2024-09-26 09:00:00,35.2,35.2,0
2024-09-26 10:00:00,34.5,34.5,0
2024-09-26 11:00:00,35.9,35.9,1
2024-09-26 12:00:00,35.3,35.3,1
2024-09-26 13:00:00,31.7,31.7,0
2024-09-26 14:00:00,26.2,26.2,0
2024-09-26 15:00:00,18.7,18.7,0
2024-09-26 16:00:00,17.0,17.0,0
2024-09-26 17:00:00,16.8,16.8,0
2024-09-26 18:00:00,16.1,16.1,0
2024-09-26 19:00:00,14.2,14.2,1
2024-09-26 20:00:00,13.1,13.1,1
2024-09-26 21:00:00,14.0,14.0,0
2024-09-26 22:00:00,16.5,16.5,0
2024-09-26 23:00:00,18.3,18.3,0
2024-09-27 00:00:00,22.3,22.3,0
2024-09-27 01:00:00,20.2,20.2,0
2024-09-27 02:00:00,26.5,26.5,0
2024-09-27 03:00:00,27.4,27.4,0
2024-09-27 04:00:00,27.3,27.3,0
2024-09-27 05:00:00,28.9,28.9,0
2024-09-27 06:00:00,26.9,26.9,0
2024-09-27 07:00:00,20.7,20.7,1
2024-09-27 08:00:00,21.9,21.9,0
2024-09-27 09:00:00,26.1,26.1,0
2024-09-27 10:00:00,26.8,26.8,0
2024-09-27 11:00:00,35.8,35.8,0
2024-09-27 12:00:00,33.7,33.7,0
2024-09-27 13:00:00,30.7,30.7,0
2024-09-27 14:00:00,29.0,29.0,0
2024-09-27 15:00:00,24.8,24.8,0
2024-09-27 16:00:00,25.6,25.6,0
2024-09-27 17:00:00,34.9,34.9,0
2024-09-27 18:00:00,38.6,38.6,0
2024-09-27 19:00:00,43.2,43.2,0
2024-09-27 20:00:00,36.6,36.6,0
2024-09-27 21:00:00,34.5,34.5,0
2024-09-27 22:00:00,46.7,46.7,0
2024-09-27 23:00:00,30.8,30.8,0
2024-09-28 00:00:00,26.5,26.5,0
2024-09-28 01:00:00,28.6,28.6,0
2024-09-28 02:00:00,32.4,32.4,0
2024-09-28 03:00:00,23.1,23.1,0
2024-09-28 04:00:00,24.9,24.9,0
2024-09-28 05:00:00,30.5,30.5,0
2024-09-28 06:00:00,28.7,28.7,0
2024-09-28 07:00:00,24.3,24.3,0
2024-09-28 08:00:00,25.3,25.3,0
2024-09-28 09:00:00,24.4,24.4,0
2024-09-28 10:00:00,27.1,27.1,0
2024-09-28 11:00:00,28.0,28.0,0
2024-09-28 12:00:00,25.1,25.1,0
2024-09-28 13:00:00,23.9,23.9,0
2024-09-28 14:00:00,21.3,21.3,0
2024-09-28 15:00:00,22.9,22.9,0
2024-09-28 16:00:00,26.4,26.4,0
2024-09-28 17:00:00,25.6,25.6,0
2024-09-28 18:00:00,24.5,24.5,0
2024-09-28 19:00:00,23.9,23.9,0
2024-09-28 20:00:00,36.9,36.9,0
2024-09-28 21:00:00,27.2,27.2,0
2024-09-28 22:00:00,27.1,27.1,0
2024-09-28 23:00:00,21.2,21.2,0
2024-09-29 00:00:00,18.5,18.5,1
2024-09-29 01:00:00,29.1,29.1,0
2024-09-29 02:00:00,32.2,32.2,0
2024-09-29 03:00:00,33.3,33.3,0
2024-09-29 04:00:00,36.4,36.4,0
2024-09-29 05:00:00,43.0,43.0,0
2024-09-29 06:00:00,51.5,51.5,1
2024-09-29 07:00:00,53.8,53.8,1
2024-09-29 08:00:00,52.0,52.0,0
2024-09-29 09:00:00,47.2,47.2,0
2024-09-29 10:00:00,28.1,28.1,0
2024-09-29 11:00:00,23.7,23.7,0
2024-09-29 12:00:00,25.3,25.3,0
2024-09-29 13:00:00,20.2,20.2,0
2024-09-29 14:00:00,15.5,15.5,0
2024-09-29 15:00:00,15.7,15.7,0
2024-09-29 16:00:00,18.1,18.1,0
2024-09-29 17:00:00,17.6,17.6,1
2024-09-29 18:00:00,18.2,18.2,0
2024-09-29 19:00:00,27.8,27.8,0
2024-09-29 20:00:00,29.2,29.2,0
2024-09-29 21:00:00,32.4,32.4,0
2024-09-29 22:00:00,33.7,33.7,0
2024-09-29 23:00:00,37.5,37.5,0
2024-09-30 00:00:00,33.3,33.3,0
2024-09-30 01:00:00,31.8,31.8,0
2024-09-30 02:00:00,36.9,36.9,0
2024-09-30 03:00:00,35.1,35.1,0
2024-09-30 04:00:00,35.3,35.3,0
2024-09-30 05:00:00,27.7,27.7,0
2024-09-30 06:00:00,11.1,11.1,0
2024-09-30 07:00:00,8.5,8.5,0
2024-09-30 08:00:00,13.1,13.1,0
2024-09-30 09:00:00,11.4,11.4,0
2024-09-30 10:00:00,11.4,11.4,0
2024-09-30 11:00:00,14.7,14.7,0
2024-09-30 12:00:00,13.3,13.3,0
2024-09-30 13:00:00,9.5,9.5,0
2024-09-30 14:00:00,9.1,9.1,0
2024-09-30 15:00:00,8.7,8.7,0
2024-09-30 16:00:00,12.5,12.5,0
2024-09-30 17:00:00,10.9,10.9,0
2024-09-30 18:00:00,10.9,10.9,0
2024-09-30 19:00:00,11.4,11.4,0
2024-09-30 20:00:00,22.1,22.1,0
2024-09-30 21:00:00,28.3,28.3,0
2024-09-30 22:00:00,28.7,28.7,0
2024-09-30 23:00:00,23.3,23.3,0
2024-10-01 00:00:00,21.4,21.4,0
2024-10-01 01:00:00,18.6,18.6,0
2024-10-01 02:00:00,19.9,19.9,0
2024-10-01 03:00:00,18.7,18.7,0
2024-10-01 04:00:00,18.3,18.3,0
2024-10-01 05:00:00,21.3,21.3,0
2024-10-01 06:00:00,15.4,15.4,0
2024-10-01 07:00:00,20.3,20.3,0
2024-10-01 08:00:00,19.2,19.2,0
2024-10-01 09:00:00,22.9,22.9,0
2024-10-01 10:00:00,24.7,24.7,0
2024-10-01 11:00:00,25.8,25.8,0
2024-10-01 12:00:00,17.4,17.4,0
2024-10-01 13:00:00,16.0,16.0,0
2024-10-01 14:00:00,15.4,15.4,0
2024-10-01 15:00:00,12.5,12.5,1
2024-10-01 16:00:00,16.5,16.5,0
2024-10-01 17:00:00,16.6,16.6,0
2024-10-01 18:00:00,16.3,16.3,0
2024-10-01 19:00:00,26.4,26.4,0
2024-10-01 20:00:00,31.9,31.9,1
2024-10-01 21:00:00,25.4,25.4,0
2024-10-01 22:00:00,26.8,26.8,0
2024-10-01 23:00:00,21.2,21.2,0
2024-10-02 00:00:00,19.2,19.2,0
2024-10-02 01:00:00,19.4,19.4,0
2024-10-02 02:00:00,22.6,22.6,0
2024-10-02 03:00:00,18.2,18.2,0
2024-10-02 04:00:00,14.2,14.2,0
2024-10-02 05:00:00,20.0,20.0,0
2024-10-02 06:00:00,33.2,33.2,0
2024-10-02 07:00:00,38.7,38.7,0
2024-10-02 08:00:00,34.9,34.9,0
2024-10-02 09:00:00,37.1,37.1,1
2024-10-02 10:00:00,32.1,32.1,0
2024-10-02 11:00:00,27.7,27.7,0
2024-10-02 12:00:00,25.6,25.6,0
2024-10-02 13:00:00,22.8,22.8,0
2024-10-02 14:00:00,19.1,19.1,0
2024-10-02 15:00:00,14.5,14.5,1
2024-10-02 16:00:00,14.1,14.1,1
2024-10-02 17:00:00,15.9,15.9,0
2024-10-02 18:00:00,16.1,16.1,0
2024-10-02 19:00:00,15.6,15.6,0
2024-10-02 20:00:00,16.4,16.4,0
2024-10-02 21:00:00,19.6,19.6,0
2024-10-02 22:00:00,19.2,19.2,1
2024-10-02 23:00:00,20.1,20.1,0
2024-10-03 00:00:00,23.1,23.1,0
2024-10-03 01:00:00,23.8,23.8,0
2024-10-03 02:00:00,36.4,36.4,1
2024-10-03 03:00:00,35.0,35.0,0
2024-10-03 04:00:00,26.8,26.8,0
2024-10-03 05:00:00,23.3,23.3,0
2024-10-03 06:00:00,26.5,26.5,0
2024-10-03 07:00:00,31.5,31.5,0
2024-10-03 08:00:00,32.9,32.9,0
2024-10-03 09:00:00,36.8,36.8,0
2024-10-03 10:00:00,40.7,40.7,1
2024-10-03 11:00:00,29.3,29.3,0
2024-10-03 12:00:00,25.7,25.7,0
2024-10-03 13:00:00,23.1,23.1,1
2024-10-03 14:00:00,24.2,24.2,1
2024-10-03 15:00:00,25.3,25.3,1
2024-10-03 16:00:00,27.5,27.5,0
2024-10-03 17:00:00,32.9,32.9,0
2024-10-03 18:00:00,35.2,35.2,0
2024-10-03 19:00:00,35.7,35.7,0
2024-10-03 20:00:00,36.4,36.4,1
2024-10-03 21:00:00,42.8,42.8,1
2024-10-03 22:00:00,38.2,38.2,1
2024-10-03 23:00:00,36.1,36.1,0
2024-10-04 00:00:00,31.7,31.7,0
2024-10-04 01:00:00,24.8,24.8,0
2024-10-04 02:00:00,19.3,19.3,1
2024-10-04 03:00:00,19.9,19.9,1
2024-10-04 04:00:00,22.9,22.9,0
2024-10-04 05:00:00,18.1,18.1,0
2024-10-04 06:00:00,22.5,22.5,0
2024-10-04 07:00:00,34.4,34.4,1
2024-10-04 08:00:00,36.5,36.5,1
2024-10-04 09:00:00,24.6,24.6,0
2024-10-04 10:00:00,24.8,24.8,0
2024-10-04 11:00:00,23.4,23.4,0
2024-10-04 12:00:00,18.9,18.9,0
2024-10-04 13:00:00,16.6,16.6,1
2024-10-04 14:00:00,18.5,18.5,0
2024-10-04 15:00:00,19.6,19.6,0
2024-10-04 16:00:00,16.4,16.4,0
2024-10-04 17:00:00,16.1,16.1,0
2024-10-04 18:00:00,17.4,17.4,0
2024-10-04 19:00:00,16.6,16.6,0
2024-10-04 20:00:00,16.8,16.8,0
2024-10-04 21:00:00,24.8,24.8,0
2024-10-04 22:00:00,25.7,25.7,0
2024-10-04 23:00:00,30.81,30.81,0
2024-10-05 00:00:00,36.45,36.45,0
2024-10-05 01:00:00,30.76,30.76,0
2024-10-05 02:00:00,27.61,27.61,0
2024-10-05 03:00:00,25.2,25.2,1
2024-10-05 04:00:00,37.73,37.73,0
2024-10-05 05:00:00,44.91,44.91,0
2024-10-05 06:00:00,45.97,45.97,0
2024-10-05 07:00:00,45.67,45.67,1
2024-10-05 08:00:00,48.99,48.99,1
2024-10-05 09:00:00,32.41,32.41,0
2024-10-05 10:00:00,29.15,29.15,0
2024-10-05 11:00:00,29.01,29.01,0
2024-10-05 12:00:00,28.49,28.49,0
2024-10-05 13:00:00,24.5,24.5,0
2024-10-05 14:00:00,25.62,25.62,0
2024-10-05 15:00:00,23.98,23.98,0
2024-10-05 16:00:00,22.54,22.54,0
2024-10-05 17:00:00,24.06,24.06,0
2024-10-05 18:00:00,24.83,24.83,0
2024-10-05 19:00:00,23.46,23.46,0
2024-10-05 20:00:00,27.1,27.1,0
2024-10-05 21:00:00,34.47,34.47,0
2024-10-05 22:00:00,24.76,24.76,0
2024-10-05 23:00:00,22.93,22.93,0
2024-10-06 00:00:00,23.22,23.22,0
2024-10-06 01:00:00,25.51,25.51,0
2024-10-06 02:00:00,31.93,31.93,0
2024-10-06 03:00:00,30.05,30.05,0
2024-10-06 04:00:00,30.9,30.9,0
2024-10-06 05:00:00,29.78,29.78,1
2024-10-06 06:00:00,31.9,31.9,0
2024-10-06 07:00:00,43.03,43.03,0
2024-10-06 08:00:00,54.29,54.29,0
2024-10-06 09:00:00,66.24,66.24,1
2024-10-06 10:00:00,66.58,66.58,1
2024-10-06 11:00:00,50.43,50.43,0
2024-10-06 12:00:00,43.85,43.85,0
2024-10-06 13:00:00,34.61,34.61,0
2024-10-06 14:00:00,28.43,28.43,0
2024-10-06 15:00:00,24.52,24.52,0
2024-10-06 16:00:00,23.51,23.51,0
2024-10-06 17:00:00,19.37,19.37,1
2024-10-06 18:00:00,22.43,22.43,0
2024-10-06 19:00:00,18.54,18.54,0
2024-10-06 20:00:00,18.05,18.05,0
2024-10-06 21:00:00,26.24,26.24,0
2024-10-06 22:00:00,28.83,28.83,0
2024-10-06 23:00:00,20.12,20.12,0
2024-10-07 00:00:00,33.53,33.53,0
2024-10-07 01:00:00,30.05,30.05,0
2024-10-07 02:00:00,28.29,28.29,0
2024-10-07 03:00:00,21.73,21.73,0
2024-10-07 04:00:00,12.1,12.1,0
2024-10-07 05:00:00,10.94,10.94,0
2024-10-07 06:00:00,13.55,13.55,0
2024-10-07 07:00:00,17.8,17.8,0
2024-10-07 08:00:00,25.9,25.9,0
2024-10-07 09:00:00,28.77,28.77,0
2024-10-07 10:00:00,28.91,28.91,1
2024-10-07 11:00:00,26.43,26.43,0
2024-10-07 12:00:00,24.71,24.71,0
2024-10-07 13:00:00,14.54,14.54,0
2024-10-07 14:00:00,11.74,11.74,0
2024-10-07 15:00:00,12.74,12.74,1
2024-10-07 16:00:00,11.79,11.79,1
2024-10-07 17:00:00,14.62,14.62,0
2024-10-07 18:00:00,15.76,15.76,0
2024-10-07 19:00:00,17.58,17.58,0
2024-10-07 20:00:00,20.92,20.92,0
2024-10-07 21:00:00,25.85,25.85,1
2024-10-07 22:00:00,23.96,23.96,0
2024-10-07 23:00:00,,26.425,0
2024-10-08 00:00:00,28.89,28.89,0
2024-10-08 01:00:00,21.48,21.48,0
2024-10-08 02:00:00,25.82,25.82,0
2024-10-08 03:00:00,28.04,28.04,0
2024-10-08 04:00:00,11.04,11.04,0
2024-10-08 05:00:00,7.13,7.13,0
2024-10-08 06:00:00,6.52,6.52,0
2024-10-08 07:00:00,6.49,6.49,1
2024-10-08 08:00:00,7.48,7.48,0
2024-10-08 09:00:00,7.38,7.38,0
2024-10-08 10:00:00,11.07,11.07,0
2024-10-08 11:00:00,11.83,11.83,0
2024-10-08 12:00:00,11.75,11.75,0
2024-10-08 13:00:00,16.03,16.03,0
2024-10-08 14:00:00,20.12,20.12,1
2024-10-08 15:00:00,16.34,16.34,0
2024-10-08 16:00:00,16.48,16.48,0
2024-10-08 17:00:00,12.99,12.99,0
2024-10-08 18:00:00,13.51,13.51,0
2024-10-08 19:00:00,14.32,14.32,0
2024-10-08 20:00:00,17.25,17.25,0
2024-10-08 21:00:00,16.17,16.17,0
2024-10-08 22:00:00,17.89,17.89,0
2024-10-08 23:00:00,17.29,17.29,0
2024-10-09 00:00:00,16.51,16.51,0
2024-10-09 01:00:00,12.71,12.71,0
2024-10-09 02:00:00,9.81,9.81,0
2024-10-09 03:00:00,10.84,10.84,0
2024-10-09 04:00:00,8.93,8.93,0
2024-10-09 05:00:00,12.12,12.12,0
2024-10-09 06:00:00,11.77,11.77,0
2024-10-09 07:00:00,11.45,11.45,0
2024-10-09 08:00:00,10.62,10.62,0
2024-10-09 09:00:00,11.48,11.48,0
2024-10-09 10:00:00,16.65,16.65,0
2024-10-09 11:00:00,23.51,23.51,1
2024-10-09 12:00:00,30.4,30.4,0
2024-10-09 13:00:00,16.21,16.21,0
2024-10-09 14:00:00,10.56,10.56,0
2024-10-09 15:00:00,11.8,11.8,0
2024-10-09 16:00:00,12.79,12.79,0
2024-10-09 17:00:00,19.48,19.48,0
2024-10-09 18:00:00,30.17,30.17,0
2024-10-09 19:00:00,25.8,25.8,0
2024-10-09 20:00:00,16.38,16.38,0
2024-10-09 21:00:00,16.36,16.36,0
2024-10-09 22:00:00,15.31,15.31,0
2024-10-09 23:00:00,17.48,17.48,0
2024-10-10 00:00:00,24.8,24.8,0
2024-10-10 01:00:00,17.1,17.1,0
2024-10-10 02:00:00,15.6,15.6,0
2024-10-10 03:00:00,18.1,18.1,0
2024-10-10 04:00:00,29.2,29.2,0
2024-10-10 05:00:00,30.1,30.1,0
2024-10-10 06:00:00,19.9,19.9,0
2024-10-10 07:00:00,13.2,13.2,0
2024-10-10 08:00:00,12.2,12.2,0
2024-10-10 09:00:00,14.5,14.5,0
2024-10-10 10:00:00,17.39,17.39,0
2024-10-10 11:00:00,20.09,20.09,0
2024-10-10 12:00:00,21.74,21.74,0
2024-10-10 13:00:00,24.17,24.17,0
2024-10-10 14:00:00,25.09,25.09,0
2024-10-10 15:00:00,26.6,26.6,0
2024-10-10 16:00:00,21.1,21.1,0
2024-10-10 17:00:00,18.3,18.3,0
2024-10-10 18:00:00,16.65,16.65,0
2024-10-10 19:00:00,22.52,22.52,0
2024-10-10 20:00:00,49.96,49.96,0
2024-10-10 21:00:00,45.73,45.73,0
2024-10-10 22:00:00,32.75,32.75,0
2024-10-10 23:00:00,40.07,40.07,0
2024-10-11 00:00:00,44.02,44.02,0
2024-10-11 01:00:00,46.44,46.44,0
2024-10-11 02:00:00,42.86,42.86,0
2024-10-11 03:00:00,48.4,48.4,0
2024-10-11 04:00:00,58.14,58.14,0
2024-10-11 05:00:00,52.96,52.96,0
2024-10-11 06:00:00,44.05,44.05,0
2024-10-11 07:00:00,37.14,37.14,0
2024-10-11 08:00:00,30.55,30.55,0
2024-10-11 09:00:00,26.36,26.36,0
2024-10-11 10:00:00,30.75,30.75,0
2024-10-11 11:00:00,33.69,33.69,0
2024-10-11 12:00:00,39.78,39.78,0
2024-10-11 13:00:00,38.65,38.65,0
2024-10-11 14:00:00,31.21,31.21,0
2024-10-11 15:00:00,24.41,24.41,0
2024-10-11 16:00:00,19.65,19.65,0
2024-10-11 17:00:00,20.67,20.67,0
2024-10-11 18:00:00,18.23,18.23,0
2024-10-11 19:00:00,15.93,15.93,0
2024-10-11 20:00:00,19.3,19.3,0
2024-10-11 21:00:00,19.91,19.91,0
2024-10-11 22:00:00,26.55,26.55,0
2024-10-11 23:00:00,41.23,41.23,1
2024-10-12 00:00:00,26.5,26.5,0
2024-10-12 01:00:00,28.6,28.6,0
2024-10-12 02:00:00,32.4,32.4,0
2024-10-12 03:00:00,23.1,23.1,0
2024-10-12 04:00:00,24.9,24.9,0
2024-10-12 05:00:00,30.5,30.5,0
2024-10-12 06:00:00,28.7,28.7,0
2024-10-12 07:00:00,24.3,24.3,0
2024-10-12 08:00:00,25.28,25.28,0
2024-10-12 09:00:00,24.43,24.43,0
2024-10-12 10:00:00,27.1,27.1,0
2024-10-12 11:00:00,27.97,27.97,0
2024-10-12 12:00:00,25.05,25.05,0
2024-10-12 13:00:00,23.86,23.86,0
2024-10-12 14:00:00,21.26,21.26,0
2024-10-12 15:00:00,22.85,22.85,0
2024-10-12 16:00:00,26.4,26.4,0
2024-10-12 17:00:00,25.63,25.63,0
2024-10-12 18:00:00,19.84,19.84,0
2024-10-12 19:00:00,15.39,15.39,0
2024-10-12 20:00:00,17.83,17.83,0
2024-10-12 21:00:00,20.62,20.62,0
2024-10-12 22:00:00,24.9,24.9,0
2024-10-12 23:00:00,19.33,19.33,0
2024-10-13 00:00:00,17.8,17.8,0
2024-10-13 01:00:00,16.8,16.8,0
2024-10-13 02:00:00,21.6,21.6,0
2024-10-13 03:00:00,18.1,18.1,0
2024-10-13 04:00:00,18.0,18.0,0
2024-10-13 05:00:00,16.1,16.1,0
2024-10-13 06:00:00,16.3,16.3,0
2024-10-13 07:00:00,18.8,18.8,0
2024-10-13 08:00:00,22.4,22.4,0
2024-10-13 09:00:00,24.0,24.0,0
2024-10-13 10:00:00,21.1,21.1,0
2024-10-13 11:00:00,18.7,18.7,0
2024-10-13 12:00:00,20.7,20.7,0
2024-10-13 13:00:00,19.92,19.92,0
2024-10-13 14:00:00,17.28,17.28,0
2024-10-13 15:00:00,18.72,18.72,0
2024-10-13 16:00:00,20.15,20.15,0
2024-10-13 17:00:00,14.81,14.81,0
2024-10-13 18:00:00,13.87,13.87,0
2024-10-13 19:00:00,14.81,14.81,0
2024-10-13 20:00:00,17.2,17.2,0
2024-10-13 21:00:00,20.45,20.45,0
2024-10-13 22:00:00,16.9,16.9,0
2024-10-13 23:00:00,18.47,18.47,0
2024-10-14 00:00:00,16.64,16.64,0
2024-10-14 01:00:00,12.89,12.89,0
2024-10-14 02:00:00,11.79,11.79,0
2024-10-14 03:00:00,9.77,9.77,1
2024-10-14 04:00:00,10.01,10.01,0
2024-10-14 05:00:00,12.55,12.55,0
2024-10-14 06:00:00,19.36,19.36,0
2024-10-14 07:00:00,23.68,23.68,0
2024-10-14 08:00:00,27.7,27.7,1
2024-10-14 09:00:00,27.39,27.39,1
2024-10-14 10:00:00,22.09,22.09,0
2024-10-14 11:00:00,21.3,21.3,0
2024-10-14 12:00:00,21.66,21.66,0
2024-10-14 13:00:00,16.34,16.34,0
2024-10-14 14:00:00,15.49,15.49,0
2024-10-14 15:00:00,16.35,16.35,0
2024-10-14 16:00:00,18.16,18.16,0
2024-10-14 17:00:00,17.52,17.52,0
2024-10-14 18:00:00,18.11,18.11,0
2024-10-14 19:00:00,18.73,18.73,0
2024-10-14 20:00:00,21.0,21.0,0
2024-10-14 21:00:00,18.78,18.78,0
2024-10-14 22:00:00,19.78,19.78,0
2024-10-14 23:00:00,18.05,18.05,0
2024-10-15 00:00:00,19.84,19.84,0
2024-10-15 01:00:00,19.23,19.23,0
2024-10-15 02:00:00,11.74,11.74,0
2024-10-15 03:00:00,11.9,11.9,0
2024-10-15 04:00:00,14.05,14.05,0
2024-10-15 05:00:00,16.91,16.91,0
2024-10-15 06:00:00,15.32,15.32,0
2024-10-15 07:00:00,14.27,14.27,0
2024-10-15 08:00:00,13.47,13.47,0
2024-10-15 09:00:00,18.42,18.42,0
2024-10-15 10:00:00,18.27,18.27,0
2024-10-15 11:00:00,21.71,21.71,0
2024-10-15 12:00:00,25.18,25.18,1
2024-10-15 13:00:00,19.4,19.4,0
2024-10-15 14:00:00,18.75,18.75,0
