datetime,original,filled_full,flag
2024-09-20 04:00:00,3.44,3.44,0
2024-09-20 05:00:00,3.1,3.1,0
2024-09-20 06:00:00,3.03,3.03,1
2024-09-20 07:00:00,2.97,2.97,0
2024-09-20 08:00:00,3.19,3.19,0
2024-09-20 09:00:00,4.2,4.2,0
2024-09-20 10:00:00,4.99,4.99,1
2024-09-20 11:00:00,4.44,4.44,1
2024-09-20 12:00:00,6.64,6.64,0
2024-09-20 13:00:00,6.9,6.9,0
2024-09-20 14:00:00,11.2,11.2,1
2024-09-20 15:00:00,7.8,7.8,1
2024-09-20 16:00:00,7.3,7.3,1
2024-09-20 17:00:00,5.1,5.1,0
2024-09-20 18:00:00,4.2,4.2,0
2024-09-20 19:00:00,3.4,3.4,0
2024-09-20 20:00:00,3.3,3.3,1
2024-09-20 21:00:00,3.4,3.4,0
2024-09-20 22:00:00,3.1,3.1,0
2024-09-20 23:00:00,3.4,3.4,0
2024-09-21 00:00:00,3.4,3.4,1
2024-09-21 01:00:00,3.1,3.1,0
2024-09-21 02:00:00,3.3,3.3,0
2024-09-21 03:00:00,3.1,3.1,0
2024-09-21 04:00:00,3.0,3.0,1
2024-09-21 05:00:00,3.3,3.3,0
2024-09-21 06:00:00,3.1,3.1,0
2024-09-21 07:00:00,3.1,3.1,0
2024-09-21 08:00:00,3.2,3.2,1
2024-09-21 09:00:00,3.5,3.5,0
2024-09-21 10:00:00,3.7,3.7,0
2024-09-21 11:00:00,4.3,4.3,0
2024-09-21 12:00:00,4.8,4.8,0
2024-09-21 13:00:00,10.2,10.2,0
2024-09-21 14:00:00,17.3,17.3,1
2024-09-21 15:00:00,17.0,17.0,1
2024-09-21 16:00:00,11.3,11.3,1
2024-09-21 17:00:00,7.1,7.1,0
2024-09-21 18:00:00,6.1,6.1,0
2024-09-21 19:00:00,5.8,5.8,0
2024-09-21 20:00:00,4.5,4.5,1
2024-09-21 21:00:00,4.7,4.7,0
2024-09-21 22:00:00,3.6,3.6,0
2024-09-21 23:00:00,5.0,5.0,0
2024-09-22 00:00:00,4.5,4.5,0
2024-09-22 01:00:00,4.6,4.6,0
2024-09-22 02:00:00,4.4,4.4,0
2024-09-22 03:00:00,4.1,4.1,0
2024-09-22 04:00:00,3.4,3.4,0
2024-09-22 05:00:00,4.6,4.6,0
2024-09-22 06:00:00,4.1,4.1,0
2024-09-22 07:00:00,4.1,4.1,0
2024-09-22 08:00:00,4.1,4.1,1
2024-09-22 09:00:00,4.5,4.5,0
2024-09-22 10:00:00,5.9,5.9,0
2024-09-22 11:00:00,6.7,6.7,0
2024-09-22 12:00:00,9.3,9.3,0
2024-09-22 13:00:00,8.8,8.8,0
2024-09-22 14:00:00,11.08,11.08,0
2024-09-22 15:00:00,12.28,12.28,1
2024-09-22 16:00:00,9.37,9.37,0
2024-09-22 17:00:00,6.83,6.83,0
2024-09-22 18:00:00,6.14,6.14,0
2024-09-22 19:00:00,6.44,6.44,0
2024-09-22 20:00:00,6.45,6.45,0
2024-09-22 21:00:00,5.63,5.63,0
2024-09-22 22:00:00,4.0,4.0,0
2024-09-22 23:00:00,3.06,3.06,0
2024-09-23 00:00:00,4.53,4.53,0
2024-09-23 01:00:00,4.11,4.11,0
2024-09-23 02:00:00,4.02,4.02,0
2024-09-23 03:00:00,4.46,4.46,0
2024-09-23 04:00:00,3.8,3.8,0
2024-09-23 05:00:00,4.43,4.43,0
2024-09-23 06:00:00,3.64,3.64,0
2024-09-23 07:00:00,3.66,3.66,0
2024-09-23 08:00:00,3.46,3.46,1
2024-09-23 09:00:00,3.6,3.6,1
2024-09-23 10:00:00,4.89,4.89,0
2024-09-23 11:00:00,6.57,6.57,0
2024-09-23 12:00:00,7.86,7.86,0
2024-09-23 13:00:00,10.92,10.92,1
2024-09-23 14:00:00,11.16,11.16,1
2024-09-23 15:00:00,13.09,13.09,1
2024-09-23 16:00:00,10.9,10.9,0
2024-09-23 17:00:00,9.61,9.61,0
2024-09-23 18:00:00,4.95,4.95,0
2024-09-23 19:00:00,5.05,5.05,0
2024-09-23 20:00:00,4.54,4.54,0
2024-09-23 21:00:00,3.75,3.75,0
2024-09-23 22:00:00,4.0,4.0,0
2024-09-23 23:00:00,4.66,4.66,0
2024-09-24 00:00:00,3.57,3.57,0
2024-09-24 01:00:00,4.32,4.32,0
2024-09-24 02:00:00,4.78,4.78,0
2024-09-24 03:00:00,3.57,3.57,0
2024-09-24 04:00:00,3.58,3.58,0
2024-09-24 05:00:00,4.77,4.77,1
2024-09-24 06:00:00,3.35,3.35,0
2024-09-24 07:00:00,3.38,3.38,0
2024-09-24 08:00:00,3.21,3.21,0
2024-09-24 09:00:00,3.81,3.81,0
2024-09-24 10:00:00,3.39,3.39,0
2024-09-24 11:00:00,4.92,4.92,0
2024-09-24 12:00:00,7.81,7.81,0
2024-09-24 13:00:00,9.25,9.25,1
2024-09-24 14:00:00,6.7,6.7,0
2024-09-24 15:00:00,6.9,6.9,0
2024-09-24 16:00:00,5.5,5.5,0
2024-09-24 17:00:00,6.1,6.1,1
2024-09-24 18:00:00,4.4,4.4,0
2024-09-24 19:00:00,4.2,4.2,0
2024-09-24 20:00:00,3.9,3.9,0
2024-09-24 21:00:00,3.2,3.2,1
2024-09-24 22:00:00,3.4,3.4,0
2024-09-24 23:00:00,3.8,3.8,0
2024-09-25 00:00:00,3.9,3.9,0
2024-09-25 01:00:00,3.9,3.9,0
2024-09-25 02:00:00,4.0,4.0,0
2024-09-25 03:00:00,3.2,3.2,0
2024-09-25 04:00:00,3.7,3.7,0
2024-09-25 05:00:00,3.7,3.7,0
2024-09-25 06:00:00,3.4,3.4,0
2024-09-25 07:00:00,3.2,3.2,0
2024-09-25 08:00:00,3.1,3.1,0
2024-09-25 09:00:00,3.2,3.2,0
2024-09-25 10:00:00,3.1,3.1,1
2024-09-25 11:00:00,3.4,3.4,0
2024-09-25 12:00:00,3.7,3.7,0
2024-09-25 13:00:00,4.6,4.6,0
2024-09-25 14:00:00,6.3,6.3,1
2024-09-25 15:00:00,5.2,5.2,0
2024-09-25 16:00:00,5.0,5.0,0
2024-09-25 17:00:00,4.6,4.6,0
2024-09-25 18:00:00,3.8,3.8,0
2024-09-25 19:00:00,3.3,3.3,0
2024-09-25 20:00:00,3.6,3.6,0
2024-09-25 21:00:00,4.2,4.2,0
2024-09-25 22:00:00,3.1,3.1,0
2024-09-25 23:00:00,3.1,3.1,0
2024-09-26 00:00:00,3.3,3.3,0
2024-09-26 01:00:00,3.5,3.5,0
2024-09-26 02:00:00,4.2,4.2,0
2024-09-26 03:00:00,4.6,4.6,0
2024-09-26 04:00:00,4.3,4.3,0
2024-09-26 05:00:00,4.5,4.5,0
2024-09-26 06:00:00,4.0,4.0,0
2024-09-26 07:00:00,3.4,3.4,0
2024-09-26 08:00:00,3.2,3.2,0
2024-09-26 09:00:00,3.2,3.2,1
2024-09-26 10:00:00,3.5,3.5,0
2024-09-26 11:00:00,3.6,3.6,0
2024-09-26 12:00:00,3.6,3.6,0
2024-09-26 13:00:00,5.2,5.2,1
2024-09-26 14:00:00,4.5,4.5,1
2024-09-26 15:00:00,4.0,4.0,0
2024-09-26 16:00:00,4.0,4.0,0
2024-09-26 17:00:00,3.6,3.6,0
2024-09-26 18:00:00,3.5,3.5,0
2024-09-26 19:00:00,3.3,3.3,1
2024-09-26 20:00:00,3.5,3.5,0
2024-09-26 21:00:00,3.2,3.2,1
2024-09-26 22:00:00,3.4,3.4,1
2024-09-26 23:00:00,3.5,3.5,0
2024-09-27 00:00:00,3.6,3.6,0
2024-09-27 01:00:00,3.6,3.6,0
2024-09-27 02:00:00,3.6,3.6,0
2024-09-27 03:00:00,3.6,3.6,0
2024-09-27 04:00:00,3.2,3.2,0
2024-09-27 05:00:00,3.2,3.2,0
2024-09-27 06:00:00,3.2,3.2,0
2024-09-27 07:00:00,3.4,3.4,0
2024-09-27 08:00:00,3.3,3.3,0
2024-09-27 09:00:00,3.7,3.7,0
2024-09-27 10:00:00,5.1,5.1,0
2024-09-27 11:00:00,7.5,7.5,0
2024-09-27 12:00:00,10.5,10.5,0
2024-09-27 13:00:00,12.3,12.3,0
2024-09-27 14:00:00,15.6,15.6,1
2024-09-27 15:00:00,12.8,12.8,1
2024-09-27 16:00:00,12.3,12.3,0
2024-09-27 17:00:00,8.3,8.3,0
2024-09-27 18:00:00,7.0,7.0,0
2024-09-27 19:00:00,4.7,4.7,0
2024-09-27 20:00:00,4.0,4.0,1
2024-09-27 21:00:00,4.4,4.4,0
2024-09-27 22:00:00,3.0,3.0,0
2024-09-27 23:00:00,3.9,3.9,0
2024-09-28 00:00:00,6.4,6.4,0
2024-09-28 01:00:00,4.8,4.8,0
2024-09-28 02:00:00,4.9,4.9,0
2024-09-28 03:00:00,5.9,5.9,0
2024-09-28 04:00:00,5.2,5.2,0
2024-09-28 05:00:00,4.4,4.4,0
2024-09-28 06:00:00,4.9,4.9,0
2024-09-28 07:00:00,4.0,4.0,0
2024-09-28 08:00:00,4.3,4.3,0
2024-09-28 09:00:00,4.0,4.0,0
2024-09-28 10:00:00,4.2,4.2,0
2024-09-28 11:00:00,6.9,6.9,0
2024-09-28 12:00:00,9.9,9.9,0
2024-09-28 13:00:00,10.1,10.1,1
2024-09-28 14:00:00,10.4,10.4,0
2024-09-28 15:00:00,8.5,8.5,0
2024-09-28 16:00:00,6.8,6.8,0
2024-09-28 17:00:00,6.4,6.4,0
2024-09-28 18:00:00,5.8,5.8,0
2024-09-28 19:00:00,6.9,6.9,0
2024-09-28 20:00:00,5.4,5.4,0
2024-09-28 21:00:00,6.4,6.4,0
2024-09-28 22:00:00,5.7,5.7,0
2024-09-28 23:00:00,6.3,6.3,0
2024-09-29 00:00:00,3.8,3.8,0
2024-09-29 01:00:00,3.5,3.5,0
2024-09-29 02:00:00,3.3,3.3,0
2024-09-29 03:00:00,3.6,3.6,0
2024-09-29 04:00:00,5.0,5.0,1
2024-09-29 05:00:00,3.5,3.5,0
2024-09-29 06:00:00,3.6,3.6,0
2024-09-29 07:00:00,3.5,3.5,1
2024-09-29 08:00:00,3.7,3.7,0
2024-09-29 09:00:00,4.8,4.8,0
2024-09-29 10:00:00,5.5,5.5,0
2024-09-29 11:00:00,8.1,8.1,0
2024-09-29 12:00:00,9.8,9.8,0
2024-09-29 13:00:00,11.4,11.4,0
2024-09-29 14:00:00,11.6,11.6,0
2024-09-29 15:00:00,11.7,11.7,0
2024-09-29 16:00:00,10.1,10.1,0
2024-09-29 17:00:00,10.5,10.5,0
2024-09-29 18:00:00,8.9,8.9,0
2024-09-29 19:00:00,7.1,7.1,0
2024-09-29 20:00:00,6.4,6.4,0
2024-09-29 21:00:00,4.8,4.8,0
2024-09-29 22:00:00,4.0,4.0,0
2024-09-29 23:00:00,3.7,3.7,0
2024-09-30 00:00:00,4.8,4.8,0
2024-09-30 01:00:00,4.5,4.5,0
2024-09-30 02:00:00,3.9,3.9,0
2024-09-30 03:00:00,4.1,4.1,0
2024-09-30 04:00:00,4.2,4.2,0
2024-09-30 05:00:00,4.0,4.0,0
2024-09-30 06:00:00,4.5,4.5,0
2024-09-30 07:00:00,3.9,3.9,0
2024-09-30 08:00:00,3.3,3.3,1
2024-09-30 09:00:00,4.2,4.2,0
2024-09-30 10:00:00,4.2,4.2,0
2024-09-30 11:00:00,7.5,7.5,0
2024-09-30 12:00:00,9.7,9.7,1
2024-09-30 13:00:00,14.2,14.2,1
2024-09-30 14:00:00,11.1,11.1,1
2024-09-30 15:00:00,7.0,7.0,0
2024-09-30 16:00:00,5.7,5.7,0
2024-09-30 17:00:00,5.4,5.4,0
2024-09-30 18:00:00,4.6,4.6,0
2024-09-30 19:00:00,3.7,3.7,1
2024-09-30 20:00:00,3.7,3.7,1
2024-09-30 21:00:00,3.3,3.3,0
2024-09-30 22:00:00,5.2,5.2,0
2024-09-30 23:00:00,5.8,5.8,0
2024-10-01 00:00:00,6.1,6.1,0
2024-10-01 01:00:00,6.1,6.1,1
2024-10-01 02:00:00,5.8,5.8,0
2024-10-01 03:00:00,5.9,5.9,1
2024-10-01 04:00:00,5.4,5.4,0
2024-10-01 05:00:00,3.6,3.6,0
2024-10-01 06:00:00,3.4,3.4,0
2024-10-01 07:00:00,3.1,3.1,1
2024-10-01 08:00:00,3.2,3.2,1
2024-10-01 09:00:00,3.2,3.2,0
2024-10-01 10:00:00,3.8,3.8,0
2024-10-01 11:00:00,4.8,4.8,0
2024-10-01 12:00:00,5.7,5.7,0
2024-10-01 13:00:00,6.0,6.0,0
2024-10-01 14:00:00,5.4,5.4,0
2024-10-01 15:00:00,11.8,11.8,1
2024-10-01 16:00:00,7.9,7.9,0
2024-10-01 17:00:00,8.5,8.5,0
2024-10-01 18:00:00,4.9,4.9,0
2024-10-01 19:00:00,4.7,4.7,0
2024-10-01 20:00:00,3.5,3.5,0
2024-10-01 21:00:00,3.2,3.2,0
2024-10-01 22:00:00,4.3,4.3,0
2024-10-01 23:00:00,4.1,4.1,0
2024-10-02 00:00:00,3.8,3.8,0
2024-10-02 01:00:00,3.7,3.7,0
2024-10-02 02:00:00,3.0,3.0,0
2024-10-02 03:00:00,3.4,3.4,0
2024-10-02 04:00:00,3.6,3.6,0
2024-10-02 05:00:00,3.4,3.4,0
2024-10-02 06:00:00,3.2,3.2,0
2024-10-02 07:00:00,3.1,3.1,0
2024-10-02 08:00:00,3.1,3.1,1
2024-10-02 09:00:00,3.2,3.2,0
2024-10-02 10:00:00,3.2,3.2,0
2024-10-02 11:00:00,3.3,3.3,0
2024-10-02 12:00:00,3.5,3.5,0
2024-10-02 13:00:00,3.9,3.9,0
2024-10-02 14:00:00,4.3,4.3,0
2024-10-02 15:00:00,5.4,5.4,1
2024-10-02 16:00:00,5.2,5.2,0
2024-10-02 17:00:00,5.8,5.8,0
2024-10-02 18:00:00,4.4,4.4,0
2024-10-02 19:00:00,3.2,3.2,0
2024-10-02 20:00:00,3.4,3.4,0
2024-10-02 21:00:00,3.2,3.2,0
2024-10-02 22:00:00,3.6,3.6,0
2024-10-02 23:00:00,3.3,3.3,0
2024-10-03 00:00:00,3.1,3.1,0
2024-10-03 01:00:00,3.8,3.8,0
2024-10-03 02:00:00,3.1,3.1,0
2024-10-03 03:00:00,3.0,3.0,0
2024-10-03 04:00:00,5.3,5.3,0
2024-10-03 05:00:00,4.7,4.7,0
2024-10-03 06:00:00,3.8,3.8,0
2024-10-03 07:00:00,3.3,3.3,0
2024-10-03 08:00:00,3.2,3.2,0
2024-10-03 09:00:00,3.3,3.3,0
2024-10-03 10:00:00,4.2,4.2,0
2024-10-03 11:00:00,4.7,4.7,0
2024-10-03 12:00:00,10.7,10.7,0
2024-10-03 13:00:00,11.3,11.3,1
2024-10-03 14:00:00,8.6,8.6,1
2024-10-03 15:00:00,7.9,7.9,0
2024-10-03 16:00:00,6.3,6.3,0
2024-10-03 17:00:00,5.6,5.6,0
2024-10-03 18:00:00,3.8,3.8,0
2024-10-03 19:00:00,3.2,3.2,0
2024-10-03 20:00:00,2.9,2.9,1
2024-10-03 21:00:00,3.1,3.1,0
2024-10-03 22:00:00,3.1,3.1,0
2024-10-03 23:00:00,3.0,3.0,1
2024-10-04 00:00:00,3.1,3.1,0
2024-10-04 01:00:00,3.0,3.0,1
2024-10-04 02:00:00,3.1,3.1,0
2024-10-04 03:00:00,3.1,3.1,0
2024-10-04 04:00:00,3.2,3.2,0
2024-10-04 05:00:00,4.9,4.9,1
2024-10-04 06:00:00,4.6,4.6,0
2024-10-04 07:00:00,3.4,3.4,0
2024-10-04 08:00:00,3.2,3.2,0
2024-10-04 09:00:00,3.3,3.3,1
2024-10-04 10:00:00,3.8,3.8,0
2024-10-04 11:00:00,4.2,4.2,0
2024-10-04 12:00:00,5.2,5.2,0
2024-10-04 13:00:00,6.4,6.4,0
2024-10-04 14:00:00,7.8,7.8,1
2024-10-04 15:00:00,7.7,7.7,1
2024-10-04 16:00:00,7.1,7.1,0
2024-10-04 17:00:00,6.0,6.0,0
2024-10-04 18:00:00,4.1,4.1,0
2024-10-04 19:00:00,3.5,3.5,0
2024-10-04 20:00:00,4.0,4.0,0
2024-10-04 21:00:00,3.7,3.7,0
2024-10-04 22:00:00,3.9,3.9,0
2024-10-04 23:00:00,4.15,4.15,0
2024-10-05 00:00:00,3.22,3.22,0
2024-10-05 01:00:00,3.07,3.07,0
2024-10-05 02:00:00,3.15,3.15,0
2024-10-05 03:00:00,3.11,3.11,0
2024-10-05 04:00:00,3.68,3.68,0
2024-10-05 05:00:00,3.43,3.43,0
2024-10-05 06:00:00,3.01,3.01,0
2024-10-05 07:00:00,2.99,2.99,0
2024-10-05 08:00:00,2.96,2.96,0
2024-10-05 09:00:00,3.48,3.48,0
2024-10-05 10:00:00,5.39,5.39,0
2024-10-05 11:00:00,6.21,6.21,0
2024-10-05 12:00:00,5.35,5.35,0
2024-10-05 13:00:00,6.63,6.63,0
2024-10-05 14:00:00,5.66,5.66,0
2024-10-05 15:00:00,6.35,6.35,0
2024-10-05 16:00:00,5.78,5.78,0
2024-10-05 17:00:00,4.53,4.53,0
2024-10-05 18:00:00,4.19,4.19,0
2024-10-05 19:00:00,3.72,3.72,0
2024-10-05 20:00:00,3.42,3.42,0
2024-10-05 21:00:00,3.13,3.13,0
2024-10-05 22:00:00,3.07,3.07,0
2024-10-05 23:00:00,3.16,3.16,0
2024-10-06 00:00:00,3.29,3.29,0
2024-10-06 01:00:00,3.01,3.01,0
2024-10-06 02:00:00,3.12,3.12,0
2024-10-06 03:00:00,3.08,3.08,0
2024-10-06 04:00:00,3.68,3.68,0
2024-10-06 05:00:00,3.54,3.54,0
2024-10-06 06:00:00,3.59,3.59,0
2024-10-06 07:00:00,3.05,3.05,0
2024-10-06 08:00:00,3.36,3.36,0
2024-10-06 09:00:00,4.13,4.13,0
2024-10-06 10:00:00,5.46,5.46,0
2024-10-06 11:00:00,7.25,7.25,0
2024-10-06 12:00:00,6.75,6.75,0
2024-10-06 13:00:00,10.31,10.31,0
2024-10-06 14:00:00,12.9,12.9,0
2024-10-06 15:00:00,8.37,8.37,0
2024-10-06 16:00:00,10.05,10.05,0
2024-10-06 17:00:00,10.02,10.02,0
2024-10-06 18:00:00,8.58,8.58,0
2024-10-06 19:00:00,7.11,7.11,0
2024-10-06 20:00:00,7.88,7.88,0
2024-10-06 21:00:00,6.13,6.13,0
2024-10-06 22:00:00,8.51,8.51,0
2024-10-06 23:00:00,4.05,4.05,0
2024-10-07 00:00:00,6.16,6.16,0
2024-10-07 01:00:00,5.02,5.02,0
2024-10-07 02:00:00,5.91,5.91,0
2024-10-07 03:00:00,8.97,8.97,1
2024-10-07 04:00:00,6.39,6.39,0
2024-10-07 05:00:00,4.9,4.9,0
2024-10-07 06:00:00,4.6,4.6,0
2024-10-07 07:00:00,3.84,3.84,0
2024-10-07 08:00:00,3.21,3.21,1
2024-10-07 09:00:00,3.41,3.41,0
2024-10-07 10:00:00,4.31,4.31,0
2024-10-07 11:00:00,9.48,9.48,0
2024-10-07 12:00:00,12.66,12.66,0
2024-10-07 13:00:00,16.31,16.31,1
2024-10-07 14:00:00,12.5,12.5,0
2024-10-07 15:00:00,13.7,13.7,1
2024-10-07 16:00:00,13.21,13.21,0
2024-10-07 17:00:00,9.63,9.63,0
2024-10-07 18:00:00,6.27,6.27,0
2024-10-07 19:00:00,5.32,5.32,0
2024-10-07 20:00:00,5.35,5.35,0
2024-10-07 21:00:00,4.34,4.34,0
2024-10-07 22:00:00,4.22,4.22,1
2024-10-07 23:00:00,,3.76,0
2024-10-08 00:00:00,3.3,3.3,1
2024-10-08 01:00:00,4.46,4.46,0
2024-10-08 02:00:00,4.69,4.69,0
2024-10-08 03:00:00,5.51,5.51,0
2024-10-08 04:00:00,7.73,7.73,0
2024-10-08 05:00:00,7.15,7.15,0
2024-10-08 06:00:00,6.55,6.55,0
2024-10-08 07:00:00,5.36,5.36,0
2024-10-08 08:00:00,3.95,3.95,0
2024-10-08 09:00:00,4.73,4.73,0
2024-10-08 10:00:00,6.93,6.93,0
2024-10-08 11:00:00,7.66,7.66,0
2024-10-08 12:00:00,10.38,10.38,0
2024-10-08 13:00:00,9.74,9.74,0
2024-10-08 14:00:00,10.31,10.31,0
2024-10-08 15:00:00,12.89,12.89,0
2024-10-08 16:00:00,12.06,12.06,0
2024-10-08 17:00:00,11.25,11.25,0
2024-10-08 18:00:00,13.34,13.34,0
2024-10-08 19:00:00,10.88,10.88,0
2024-10-08 20:00:00,11.82,11.82,0
2024-10-08 21:00:00,10.55,10.55,0
2024-10-08 22:00:00,9.38,9.38,0
2024-10-08 23:00:00,6.64,6.64,0
2024-10-09 00:00:00,4.44,4.44,0
2024-10-09 01:00:00,4.25,4.25,0
2024-10-09 02:00:00,4.23,4.23,0
2024-10-09 03:00:00,4.06,4.06,0
2024-10-09 04:00:00,3.84,3.84,1
2024-10-09 05:00:00,3.84,3.84,0
2024-10-09 06:00:00,4.05,4.05,0
2024-10-09 07:00:00,4.11,4.11,0
2024-10-09 08:00:00,3.56,3.56,0
2024-10-09 09:00:00,4.51,4.51,0
2024-10-09 10:00:00,3.94,3.94,0
2024-10-09 11:00:00,3.77,3.77,0
2024-10-09 12:00:00,9.89,9.89,0
2024-10-09 13:00:00,14.9,14.9,1
2024-10-09 14:00:00,10.27,10.27,0
2024-10-09 15:00:00,11.55,11.55,0
2024-10-09 16:00:00,8.72,8.72,0
2024-10-09 17:00:00,7.42,7.42,0
2024-10-09 18:00:00,6.08,6.08,0
2024-10-09 19:00:00,7.87,7.87,0
2024-10-09 20:00:00,7.08,7.08,0
2024-10-09 21:00:00,6.34,6.34,0
2024-10-09 22:00:00,8.13,8.13,1
2024-10-09 23:00:00,5.71,5.71,0
2024-10-10 00:00:00,4.3,4.3,0
2024-10-10 01:00:00,4.3,4.3,0
2024-10-10 02:00:00,3.9,3.9,0
2024-10-10 03:00:00,4.0,4.0,0
2024-10-10 04:00:00,3.3,3.3,0
2024-10-10 05:00:00,3.1,3.1,0
2024-10-10 06:00:00,3.4,3.4,0
2024-10-10 07:00:00,3.4,3.4,0
2024-10-10 08:00:00,3.3,3.3,0
2024-10-10 09:00:00,3.1,3.1,0
2024-10-10 10:00:00,3.19,3.19,0
2024-10-10 11:00:00,3.84,3.84,0
2024-10-10 12:00:00,4.67,4.67,0
2024-10-10 13:00:00,7.65,7.65,1
2024-10-10 14:00:00,7.66,7.66,1
2024-10-10 15:00:00,5.87,5.87,0
2024-10-10 16:00:00,7.68,7.68,0
2024-10-10 17:00:00,5.76,5.76,0
2024-10-10 18:00:00,4.44,4.44,0
2024-10-10 19:00:00,5.28,5.28,0
2024-10-10 20:00:00,4.25,4.25,0
2024-10-10 21:00:00,4.69,4.69,0
2024-10-10 22:00:00,4.05,4.05,0
2024-10-10 23:00:00,3.37,3.37,0
2024-10-11 00:00:00,3.25,3.25,0
2024-10-11 01:00:00,3.41,3.41,0
2024-10-11 02:00:00,3.37,3.37,0
2024-10-11 03:00:00,3.26,3.26,0
2024-10-11 04:00:00,3.23,3.23,0
2024-10-11 05:00:00,3.41,3.41,0
2024-10-11 06:00:00,3.44,3.44,0
2024-10-11 07:00:00,3.39,3.39,0
2024-10-11 08:00:00,3.26,3.26,0
2024-10-11 09:00:00,3.23,3.23,1
2024-10-11 10:00:00,3.78,3.78,0
2024-10-11 11:00:00,4.38,4.38,0
2024-10-11 12:00:00,5.87,5.87,0
2024-10-11 13:00:00,8.37,8.37,0
2024-10-11 14:00:00,10.64,10.64,1
2024-10-11 15:00:00,11.15,11.15,1
2024-10-11 16:00:00,8.38,8.38,0
2024-10-11 17:00:00,5.65,5.65,0
2024-10-11 18:00:00,3.87,3.87,0
2024-10-11 19:00:00,3.23,3.23,1
2024-10-11 20:00:00,3.77,3.77,0
2024-10-11 21:00:00,3.71,3.71,0
2024-10-11 22:00:00,3.28,3.28,0
2024-10-11 23:00:00,3.15,3.15,1
2024-10-12 00:00:00,6.4,6.4,0
2024-10-12 01:00:00,4.8,4.8,0
2024-10-12 02:00:00,4.9,4.9,0
2024-10-12 03:00:00,5.9,5.9,0
2024-10-12 04:00:00,5.2,5.2,0
2024-10-12 05:00:00,4.4,4.4,0
2024-10-12 06:00:00,4.9,4.9,0
2024-10-12 07:00:00,4.0,4.0,0
2024-10-12 08:00:00,4.32,4.32,0
2024-10-12 09:00:00,4.02,4.02,0
2024-10-12 10:00:00,4.24,4.24,0
2024-10-12 11:00:00,6.87,6.87,0
2024-10-12 12:00:00,9.91,9.91,0
2024-10-12 13:00:00,10.07,10.07,1
2024-10-12 14:00:00,10.4,10.4,1
2024-10-12 15:00:00,8.47,8.47,0
2024-10-12 16:00:00,6.77,6.77,0
2024-10-12 17:00:00,6.4,6.4,0
2024-10-12 18:00:00,6.63,6.63,0
2024-10-12 19:00:00,5.23,5.23,0
2024-10-12 20:00:00,5.8,5.8,0
2024-10-12 21:00:00,4.68,4.68,0
2024-10-12 22:00:00,3.1,3.1,0
2024-10-12 23:00:00,4.46,4.46,0
2024-10-13 00:00:00,4.1,4.1,1
2024-10-13 01:00:00,3.4,3.4,0
2024-10-13 02:00:00,3.3,3.3,0
2024-10-13 03:00:00,3.3,3.3,0
2024-10-13 04:00:00,3.3,3.3,0
2024-10-13 05:00:00,3.3,3.3,0
2024-10-13 06:00:00,3.4,3.4,1
2024-10-13 07:00:00,3.1,3.1,1
2024-10-13 08:00:00,3.2,3.2,1
2024-10-13 09:00:00,3.6,3.6,0
2024-10-13 10:00:00,4.4,4.4,0
2024-10-13 11:00:00,5.9,5.9,0
2024-10-13 12:00:00,8.2,8.2,0
2024-10-13 13:00:00,9.06,9.06,0
2024-10-13 14:00:00,10.34,10.34,0
2024-10-13 15:00:00,12.2,12.2,0
2024-10-13 16:00:00,11.39,11.39,0
2024-10-13 17:00:00,9.75,9.75,0
2024-10-13 18:00:00,11.94,11.94,0
2024-10-13 19:00:00,10.49,10.49,0
2024-10-13 20:00:00,9.56,9.56,0
2024-10-13 21:00:00,7.01,7.01,0
2024-10-13 22:00:00,6.12,6.12,0
2024-10-13 23:00:00,4.15,4.15,0
2024-10-14 00:00:00,3.99,3.99,0
2024-10-14 01:00:00,3.71,3.71,0
2024-10-14 02:00:00,4.9,4.9,0
2024-10-14 03:00:00,5.12,5.12,0
2024-10-14 04:00:00,5.95,5.95,0
2024-10-14 05:00:00,4.08,4.08,0
2024-10-14 06:00:00,3.78,3.78,0
2024-10-14 07:00:00,3.47,3.47,0
2024-10-14 08:00:00,3.48,3.48,1
2024-10-14 09:00:00,4.03,4.03,0
2024-10-14 10:00:00,6.51,6.51,0
2024-10-14 11:00:00,7.75,7.75,0
2024-10-14 12:00:00,8.23,8.23,0
2024-10-14 13:00:00,12.16,12.16,1
2024-10-14 14:00:00,8.98,8.98,1
2024-10-14 15:00:00,8.29,8.29,0
2024-10-14 16:00:00,8.56,8.56,0
2024-10-14 17:00:00,5.28,5.28,0
2024-10-14 18:00:00,4.19,4.19,0
2024-10-14 19:00:00,3.34,3.34,0
2024-10-14 20:00:00,3.23,3.23,0
2024-10-14 21:00:00,3.92,3.92,0
2024-10-14 22:00:00,3.95,3.95,0
2024-10-14 23:00:00,4.16,4.16,0
2024-10-15 00:00:00,3.66,3.66,0
2024-10-15 01:00:00,3.51,3.51,0
2024-10-15 02:00:00,5.9,5.9,0
2024-10-15 03:00:00,5.75,5.75,0
2024-10-15 04:00:00,5.03,5.03,0
2024-10-15 05:00:00,4.26,4.26,0
2024-10-15 06:00:00,3.68,3.68,0
2024-10-15 07:00:00,4.21,4.21,0
2024-10-15 08:00:00,3.83,3.83,1
2024-10-15 09:00:00,3.85,3.85,0
2024-10-15 10:00:00,4.6,4.6,0
2024-10-15 11:00:00,4.99,4.99,0
